,gbt_prob_default,lr_prob_default,lgd,loan_amnt
606,3.69E-02,1.83E-01,0.2,7500
607,9.92E-01,1.33E-01,0.2,9975
608,1.21E-02,2.01E-02,0.2,25000
609,1.92E-01,2.02E-01,0.2,3000
610,1.66E-01,3.11E-01,0.2,5000
611,3.38E-02,6.05E-03,0.2,12000
612,9.84E-01,1.27E-01,0.2,3150
613,2.98E-04,2.32E-01,0.2,16000
614,1.93E-02,1.47E-01,0.2,10000
615,3.17E-03,2.65E-01,0.2,6500
616,1.17E-01,2.28E-02,0.2,12000
617,9.81E-01,2.94E-02,0.2,8000
618,1.00E+00,4.81E-01,0.2,4750
619,8.90E-02,1.97E-01,0.2,8000
620,2.35E-01,8.51E-02,0.2,3600
621,6.79E-04,1.07E-01,0.2,2800
622,1.49E-02,4.33E-01,0.2,14400
623,6.02E-04,1.76E-01,0.2,12000
624,2.55E-04,1.25E-01,0.2,9000
625,1.80E-03,3.65E-02,0.2,3300
626,1.83E-03,7.67E-02,0.2,5000
627,7.11E-02,1.45E-02,0.2,8400
628,4.39E-02,2.72E-01,0.2,10000
629,1.06E-01,3.77E-01,0.2,4000
630,3.12E-01,2.89E-01,0.2,12000
631,4.20E-02,3.37E-02,0.2,12000
632,1.38E-01,2.36E-01,0.2,8400
633,6.91E-02,2.07E-01,0.2,3200
634,1.22E-01,2.05E-01,0.2,12800
635,9.94E-01,3.15E-01,0.2,6500
636,8.16E-04,1.33E-01,0.2,10000
637,2.75E-02,9.06E-02,0.2,3000
638,9.94E-01,4.54E-01,0.2,12500
639,2.83E-02,4.32E-01,0.2,5000
640,9.64E-01,7.27E-02,0.2,3100
641,2.45E-01,2.12E-01,0.2,10000
642,1.39E-02,7.91E-02,0.2,11000
643,1.61E-01,5.64E-02,0.2,14400
644,1.15E-03,3.37E-01,0.2,1200
645,1.10E-01,2.64E-01,0.2,7000
646,9.66E-04,2.90E-01,0.2,20000
647,1.80E-03,1.04E-01,0.2,2500
648,1.38E-02,2.42E-01,0.2,2300
649,5.37E-01,3.74E-01,0.2,15600
650,1.20E-02,1.43E-01,0.2,5000
651,5.20E-03,8.34E-02,0.2,7000
652,2.82E-02,1.11E-01,0.2,5000
653,6.00E-03,2.65E-01,0.2,12000
654,1.36E-03,8.07E-02,0.2,15000
655,2.17E-03,3.62E-02,0.2,10800
656,9.96E-01,5.26E-01,0.2,15000
657,6.69E-04,1.34E-01,0.2,2500
658,7.40E-02,1.50E-01,0.2,4000
659,9.88E-01,4.10E-01,0.2,8700
660,5.10E-05,3.85E-01,0.2,10000
661,7.17E-03,1.41E-05,0.2,18000
662,6.87E-01,3.06E-01,0.2,1375
663,2.39E-01,4.52E-01,0.2,15000
664,6.87E-04,1.62E-01,0.2,5000
665,3.01E-03,1.70E-01,0.2,11600
666,1.00E+00,5.57E-01,0.2,6700
667,5.28E-04,1.68E-01,0.2,6900
668,1.83E-02,2.28E-01,0.2,12000
669,1.86E-05,3.93E-01,0.2,10000
670,8.41E-02,2.51E-01,0.2,6000
671,6.08E-03,2.37E-01,0.2,1500
672,3.75E-02,1.29E-01,0.2,5200
673,2.74E-01,1.97E-01,0.2,2500
674,1.00E+00,4.56E-01,0.2,15000
675,2.86E-02,4.06E-01,0.2,6250
676,3.72E-02,3.26E-01,0.2,14000
677,5.62E-03,4.91E-02,0.2,4700
678,1.52E-03,1.07E-01,0.2,13000
679,2.48E-02,8.07E-02,0.2,15000
680,3.54E-02,2.08E-01,0.2,8000
681,1.24E-02,2.02E-01,0.2,6000
682,1.07E-01,3.49E-01,0.2,3600
683,1.23E-01,3.35E-01,0.2,10200
684,8.73E-05,1.64E-01,0.2,15000
685,1.12E-02,1.02E-04,0.2,12800
686,4.99E-01,3.78E-01,0.2,12000
687,8.44E-01,3.36E-01,0.2,4000
688,6.94E-02,2.90E-01,0.2,20000
689,1.61E-03,8.79E-02,0.2,6400
690,9.04E-04,3.23E-02,0.2,4000
691,9.97E-01,4.49E-01,0.2,14000
692,3.83E-03,1.61E-01,0.2,7200
693,4.54E-02,1.59E-01,0.2,2500
694,2.76E-03,2.24E-01,0.2,6500
695,5.34E-02,3.69E-01,0.2,12000
696,3.39E-04,4.40E-01,0.2,11000
697,3.43E-04,3.74E-01,0.2,10000
698,3.25E-05,1.22E-02,0.2,6000
699,9.10E-03,1.83E-01,0.2,6000
700,1.06E-01,2.58E-01,0.2,9750
701,7.30E-02,2.12E-01,0.2,8500
702,9.97E-01,4.47E-01,0.2,9000
703,8.35E-02,2.14E-01,0.2,8575
704,2.59E-01,3.39E-01,0.2,10400
705,4.28E-03,3.66E-01,0.2,10000
706,1.00E+00,4.24E-01,0.2,2800
707,2.43E-02,1.36E-02,0.2,10800
708,5.84E-02,1.72E-01,0.2,12500
709,2.19E-02,3.03E-01,0.2,16800
710,2.30E-04,3.58E-02,0.2,5000
711,2.24E-02,2.45E-01,0.2,10450
712,1.84E-01,2.54E-01,0.2,2000
713,2.51E-02,1.74E-02,0.2,7500
714,1.00E+00,4.47E-01,0.2,5000
715,2.53E-01,1.47E-01,0.2,11500
716,4.62E-02,2.97E-01,0.2,15000
717,1.38E-02,1.30E-01,0.2,20000
718,1.00E+00,5.55E-01,0.2,7000
719,9.98E-01,4.94E-01,0.2,16000
720,7.99E-04,9.77E-02,0.2,5600
721,6.58E-03,1.25E-01,0.2,12000
722,1.00E+00,5.12E-01,0.2,5900
723,8.07E-01,1.43E-01,0.2,15000
724,7.93E-02,3.99E-01,0.2,7000
725,9.97E-01,4.80E-01,0.2,10625
726,8.45E-02,3.04E-01,0.2,10000
727,6.52E-02,6.05E-01,0.2,24000
728,5.70E-02,2.31E-02,0.2,1500
729,1.72E-02,6.86E-02,0.2,16000
730,1.83E-03,5.20E-02,0.2,3000
731,1.30E-02,1.61E-02,0.2,3000
732,4.01E-03,3.07E-01,0.2,7500
733,9.04E-02,5.99E-02,0.2,3000
734,3.25E-01,1.94E-01,0.2,4000
735,3.92E-01,2.40E-01,0.2,9600
736,4.93E-02,1.11E-01,0.2,5000
737,4.87E-02,3.46E-01,0.2,14000
738,1.60E-02,2.59E-01,0.2,6400
739,2.15E-01,1.58E-01,0.2,10000
740,4.12E-02,7.48E-02,0.2,12000
741,3.09E-02,4.17E-01,0.2,12000
742,4.35E-03,5.83E-01,0.2,20000
743,2.43E-01,3.80E-01,0.2,7500
744,6.80E-02,2.03E-01,0.2,1500
745,3.11E-02,3.02E-01,0.2,8400
746,1.56E-03,2.14E-01,0.2,8800
747,6.98E-01,3.30E-01,0.2,1500
748,1.54E-02,3.58E-01,0.2,4800
749,1.28E-02,1.84E-01,0.2,4900
750,6.67E-02,1.83E-01,0.2,20000
751,1.05E-04,8.70E-02,0.2,2500
752,1.17E-02,5.93E-03,0.2,20000
753,1.99E-01,2.05E-01,0.2,6000
754,6.67E-04,4.00E-02,0.2,4200
755,1.58E-02,8.95E-02,0.2,10000
756,2.77E-01,4.08E-01,0.2,9000
757,8.81E-01,4.12E-01,0.2,20500
758,9.98E-01,4.46E-01,0.2,18800
759,9.81E-01,2.88E-01,0.2,7000
760,2.03E-04,2.40E-02,0.2,3000
761,8.86E-01,5.58E-01,0.2,20000
762,2.00E-01,1.61E-01,0.2,3000
763,6.03E-04,2.33E-02,0.2,16000
764,9.76E-02,8.17E-02,0.2,3000
765,1.84E-01,2.08E-02,0.2,10000
766,1.49E-01,7.61E-02,0.2,24250
767,4.12E-02,1.17E-01,0.2,20000
768,7.89E-02,2.15E-01,0.2,4500
769,2.09E-02,2.40E-01,0.2,10000
770,2.34E-02,1.85E-01,0.2,5000
771,1.51E-02,3.04E-03,0.2,8000
772,4.34E-01,3.08E-01,0.2,4500
773,3.87E-02,1.48E-01,0.2,6000
774,4.18E-03,1.16E-02,0.2,4000
775,2.58E-03,2.02E-01,0.2,6000
776,5.49E-02,2.57E-01,0.2,16525
777,3.59E-02,3.32E-01,0.2,2500
778,2.61E-02,2.22E-01,0.2,12800
779,9.98E-01,5.21E-01,0.2,9500
780,3.05E-04,3.18E-01,0.2,12000
781,1.16E-03,4.98E-01,0.2,7500
782,1.44E-06,5.10E-03,0.2,7200
783,1.21E-03,3.79E-01,0.2,9000
784,4.64E-02,2.11E-01,0.2,5000
785,3.25E-03,7.97E-02,0.2,5400
786,4.06E-03,5.93E-01,0.2,13000
787,2.81E-04,1.16E-01,0.2,15000
788,9.99E-01,5.16E-01,0.2,11975
789,9.86E-01,4.74E-01,0.2,1300
790,1.00E+00,5.02E-01,0.2,16000
791,5.02E-02,3.36E-01,0.2,10625
792,2.34E-02,2.75E-02,0.2,10000
793,3.97E-03,1.75E-01,0.2,3600
794,7.91E-02,3.83E-01,0.2,5000
795,9.91E-01,4.76E-01,0.2,15000
796,2.70E-02,2.18E-01,0.2,5000
797,3.96E-02,2.53E-01,0.2,4200
798,1.95E-01,5.52E-02,0.2,6625
799,9.93E-01,4.48E-01,0.2,20000
800,2.45E-05,2.09E-04,0.2,15000
801,9.99E-01,4.44E-01,0.2,10000
802,8.38E-02,1.55E-01,0.2,2800
803,4.28E-01,8.72E-02,0.2,4050
804,8.45E-02,1.88E-01,0.2,4200
805,1.39E-01,7.04E-02,0.2,3000
806,8.85E-02,4.34E-01,0.2,7500
807,4.53E-02,6.06E-01,0.2,16700
808,1.87E-02,3.56E-01,0.2,3500
809,7.24E-02,3.30E-01,0.2,10400
810,9.65E-02,2.47E-01,0.2,13000
811,3.46E-01,4.05E-01,0.2,5000
812,4.05E-02,1.61E-01,0.2,25000
813,1.37E-04,5.20E-02,0.2,3000
814,2.94E-01,1.73E-01,0.2,5000
815,1.95E-02,7.78E-02,0.2,4200
816,4.27E-02,4.89E-01,0.2,16750
817,5.03E-03,2.16E-01,0.2,3000
818,3.98E-02,6.11E-02,0.2,2100
819,5.19E-03,2.23E-01,0.2,7200
820,2.53E-01,2.48E-01,0.2,10000
821,9.99E-01,5.41E-01,0.2,25000
822,2.58E-01,2.64E-01,0.2,4000
823,2.16E-03,1.18E-01,0.2,12200
824,9.90E-01,3.36E-01,0.2,11000
825,5.22E-02,3.09E-01,0.2,5700
826,8.36E-02,2.05E-01,0.2,5100
827,6.67E-02,4.11E-01,0.2,11000
828,3.74E-01,2.18E-01,0.2,5000
829,5.93E-02,3.48E-01,0.2,10000
830,1.81E-02,1.64E-01,0.2,15000
831,3.32E-02,4.09E-01,0.2,6000
832,7.69E-02,3.93E-01,0.2,5000
833,6.00E-03,6.76E-02,0.2,6000
834,3.99E-01,1.38E-01,0.2,3600
835,9.87E-01,4.28E-01,0.2,20000
836,7.00E-01,3.49E-01,0.2,1400
837,1.89E-01,4.10E-01,0.2,8400
838,1.80E-02,1.27E-02,0.2,6400
839,1.59E-01,3.80E-01,0.2,14000
840,1.70E-01,2.87E-01,0.2,10000
841,8.90E-04,4.46E-02,0.2,9800
842,4.92E-04,9.18E-02,0.2,20000
843,3.82E-02,3.85E-01,0.2,1500
844,6.00E-03,7.02E-02,0.2,6000
845,1.39E-01,2.97E-01,0.2,8000
846,1.00E+00,4.94E-01,0.2,2500
847,6.83E-03,2.59E-01,0.2,12000
848,5.66E-05,6.88E-02,0.2,20000
849,1.00E+00,6.18E-01,0.2,25000
850,9.82E-01,2.50E-01,0.2,12000
851,5.60E-03,2.46E-01,0.2,16000
852,1.18E-01,4.30E-01,0.2,25000
853,1.65E-02,1.03E-01,0.2,6000
854,4.28E-02,2.38E-01,0.2,3600
855,3.50E-01,4.98E-01,0.2,11000
856,9.69E-01,3.72E-01,0.2,6000
857,1.05E-02,2.90E-01,0.2,8000
858,6.01E-03,1.87E-03,0.2,7200
859,1.00E+00,4.07E-01,0.2,15000
860,9.22E-04,4.91E-02,0.2,10000
861,3.85E-01,4.07E-01,0.2,2400
862,1.46E-02,4.22E-01,0.2,1500
863,8.26E-05,1.43E-01,0.2,4000
864,1.03E-01,2.36E-01,0.2,8400
865,1.00E+00,4.67E-01,0.2,6025
866,3.58E-02,1.16E-01,0.2,15000
867,9.07E-02,1.32E-01,0.2,10500
868,1.19E-04,5.11E-03,0.2,7000
869,9.92E-01,5.74E-01,0.2,15000
870,1.26E-05,3.04E-01,0.2,10400
871,3.09E-01,1.08E-03,0.2,2400
872,8.97E-02,1.98E-01,0.2,5000
873,5.83E-02,3.33E-01,0.2,20000
874,1.19E-02,3.31E-01,0.2,7000
875,1.71E-01,1.85E-02,0.2,10000
876,1.56E-01,3.42E-01,0.2,20000
877,1.27E-02,3.13E-01,0.2,8500
878,1.03E-01,4.12E-01,0.2,8000
879,1.76E-01,2.57E-01,0.2,1000
880,9.92E-01,4.67E-01,0.2,12000
881,2.08E-01,1.60E-01,0.2,5000
882,1.71E-02,5.61E-03,0.2,10000
883,9.83E-01,2.61E-01,0.2,2800
884,1.41E-02,4.07E-01,0.2,11000
885,1.75E-02,2.96E-01,0.2,10800
886,4.75E-02,1.30E-01,0.2,6625
887,1.49E-02,4.59E-03,0.2,10000
888,7.78E-02,2.53E-01,0.2,13000
889,6.64E-02,2.34E-01,0.2,2500
890,1.76E-03,1.74E-01,0.2,6000
891,3.13E-01,4.31E-01,0.2,8000
892,6.79E-01,1.74E-01,0.2,3500
893,3.24E-02,2.72E-01,0.2,4000
894,6.72E-02,4.45E-01,0.2,5500
895,3.87E-03,3.24E-01,0.2,12000
896,1.24E-01,4.08E-01,0.2,20000
897,2.06E-04,2.14E-01,0.2,10500
898,4.35E-02,2.03E-01,0.2,5000
899,1.21E-02,4.26E-02,0.2,4800
900,3.69E-03,1.20E-01,0.2,4000
901,3.23E-04,2.64E-01,0.2,18750
902,2.45E-02,3.59E-01,0.2,4800
903,4.10E-02,3.05E-01,0.2,6250
904,2.51E-01,2.26E-02,0.2,10000
905,1.47E-01,8.70E-03,0.2,10000
906,9.90E-01,2.89E-01,0.2,1000
907,1.24E-02,9.04E-02,0.2,4800
908,2.96E-02,6.64E-02,0.2,3500
909,1.33E-01,2.93E-01,0.2,3075
910,9.76E-01,4.46E-01,0.2,7500
911,9.08E-02,3.36E-01,0.2,12000
912,6.14E-03,9.45E-02,0.2,12000
913,9.99E-01,4.87E-01,0.2,10500
914,8.86E-02,8.54E-02,0.2,8000
915,9.95E-01,4.53E-01,0.2,14500
916,1.35E-02,2.18E-01,0.2,5000
917,7.40E-04,6.73E-02,0.2,8000
918,4.78E-04,4.09E-01,0.2,7000
919,4.47E-01,3.08E-01,0.2,6000
920,9.92E-01,4.06E-01,0.2,3250
921,2.56E-02,4.78E-03,0.2,4000
922,9.93E-01,1.08E-01,0.2,3600
923,4.36E-02,1.30E-01,0.2,17000
924,6.79E-02,1.96E-01,0.2,14400
925,4.01E-02,7.73E-02,0.2,9250
926,6.75E-03,4.01E-01,0.2,3900
927,1.69E-03,1.02E-01,0.2,25000
928,3.39E-01,1.82E-01,0.2,2500
929,7.54E-03,1.05E-02,0.2,6450
930,1.08E-02,8.54E-02,0.2,8000
931,1.04E-01,2.27E-01,0.2,4450
932,1.13E-01,6.07E-03,0.2,10000
933,5.12E-02,2.27E-01,0.2,15000
934,3.88E-04,1.34E-01,0.2,10500
935,5.46E-03,2.12E-01,0.2,9250
936,2.55E-02,1.42E-01,0.2,2000
937,2.66E-02,1.56E-03,0.2,15000
938,1.96E-01,3.22E-01,0.2,7000
939,3.59E-03,1.72E-02,0.2,15000
940,3.22E-01,2.99E-01,0.2,1500
941,1.68E-01,1.46E-01,0.2,15200
942,1.20E-01,2.77E-01,0.2,8000
943,2.78E-02,4.22E-01,0.2,5000
944,1.93E-01,6.27E-02,0.2,2600
945,2.45E-01,3.08E-01,0.2,6000
946,9.98E-01,5.28E-01,0.2,20000
947,1.60E-01,1.48E-01,0.2,3500
948,6.31E-02,3.40E-01,0.2,4000
949,9.77E-01,3.90E-01,0.2,8400
950,1.97E-01,3.53E-01,0.2,4700
951,2.53E-04,9.89E-04,0.2,5000
952,1.68E-02,3.69E-02,0.2,1500
953,9.03E-02,2.21E-01,0.2,9000
954,9.98E-01,5.17E-01,0.2,12000
955,9.06E-03,9.77E-03,0.2,2000
956,8.30E-02,8.51E-02,0.2,8000
957,6.42E-04,3.66E-01,0.2,10000
958,9.91E-01,2.16E-03,0.2,35000
959,8.82E-03,2.90E-01,0.2,20000
960,9.98E-01,1.76E-01,0.2,15000
961,4.86E-02,9.27E-02,0.2,9000
962,2.08E-02,8.05E-03,0.2,21000
963,1.64E-03,3.47E-01,0.2,9200
964,6.82E-04,2.02E-01,0.2,3000
965,2.01E-02,8.72E-02,0.2,12000
966,1.87E-01,2.81E-01,0.2,5000
967,1.47E-01,3.01E-01,0.2,5500
968,5.39E-02,3.82E-01,0.2,10000
969,1.64E-01,1.28E-01,0.2,6000
970,8.30E-03,2.47E-01,0.2,4500
971,3.76E-01,3.70E-01,0.2,24000
972,4.93E-02,6.02E-02,0.2,9000
973,5.89E-02,9.77E-02,0.2,5600
974,3.76E-01,2.28E-01,0.2,9000
975,9.86E-01,4.66E-01,0.2,13250
976,7.10E-02,1.55E-01,0.2,7500
977,3.30E-02,2.66E-01,0.2,5000
978,5.50E-03,3.50E-01,0.2,15000
979,3.98E-02,1.79E-08,0.2,14000
980,1.92E-01,1.60E-01,0.2,3000
981,3.17E-01,2.08E-01,0.2,2400
982,1.51E-03,4.40E-01,0.2,25000
983,1.14E-01,3.21E-01,0.2,4300
984,9.99E-01,1.77E-01,0.2,6000
985,3.36E-03,6.29E-02,0.2,3000
986,4.45E-02,3.43E-02,0.2,15200
987,5.48E-02,7.00E-02,0.2,9000
988,2.99E-03,3.60E-01,0.2,5500
989,8.34E-02,1.03E-01,0.2,4000
990,9.97E-01,3.68E-01,0.2,4000
991,3.89E-02,3.80E-01,0.2,20000
992,9.51E-02,2.34E-01,0.2,7000
993,1.23E-01,1.82E-01,0.2,12000
994,5.67E-02,1.76E-01,0.2,4800
995,9.91E-01,4.13E-01,0.2,3500
996,4.06E-03,7.24E-02,0.2,4800
997,9.33E-03,1.77E-01,0.2,4500
998,1.63E-03,2.07E-02,0.2,12000
999,5.00E-02,2.40E-01,0.2,9600
100,9.98E-01,4.45E-01,0.2,18000
100,1.16E+00,4.20E-01,0.2,5850
100,2.41E-01,2.16E-01,0.2,3000
100,3.21E+00,4.36E-01,0.2,1200
100,5.00E-03,1.01E-01,0.2,15000
100,5.16E+00,4.95E-02,0.2,1750
100,6.42E-01,1.33E-01,0.2,4550
100,7.25E-01,3.91E-01,0.2,10000
100,9.00E+00,4.67E-01,0.2,9750
100,9.13E-01,1.63E-02,0.2,9000
101,9.89E-01,3.47E-02,0.2,13425
101,1.13E-01,3.40E-01,0.2,7000
101,2.75E-05,8.63E-02,0.2,10000
101,3.31E-03,2.96E-01,0.2,10800
101,4.45E-01,1.55E-01,0.2,20000
101,5.55E-02,4.58E-02,0.2,5525
101,6.30E-01,5.98E-02,0.2,15000
101,7.23E-01,3.35E-01,0.2,12500
101,8.51E-01,3.25E-01,0.2,6400
101,9.41E+00,1.32E-01,0.2,2700
102,9.28E-02,1.70E-01,0.2,7800
102,2.00E+00,4.06E-01,0.2,15000
102,2.89E-01,1.94E-01,0.2,15000
102,3.48E-01,1.56E-03,0.2,15000
102,4.45E-01,2.06E-01,0.2,18000
102,5.39E-01,2.60E-01,0.2,7500
102,6.20E+00,6.53E-03,0.2,5000
102,7.37E+00,1.41E-01,0.2,5000
102,8.42E-01,1.30E-01,0.2,1800
102,9.31E+00,4.06E-01,0.2,7400
103,8.09E-02,3.10E-01,0.2,8000
103,1.38E-01,1.01E-01,0.2,4000
103,3.00E+00,5.63E-01,0.2,15250
103,3.65E-01,1.89E-01,0.2,18500
103,4.16E-01,9.42E-02,0.2,20000
103,5.21E-01,3.30E-01,0.2,11500
103,6.13E-03,1.15E-01,0.2,9250
103,7.99E+00,4.33E-01,0.2,2400
103,8.28E-01,3.89E-01,0.2,7500
103,9.10E-03,1.25E-01,0.2,12000
104,9.95E-01,4.98E-01,0.2,20000
104,1.60E-01,1.82E-01,0.2,1000
104,2.19E-01,3.50E-02,0.2,7000
104,3.30E-01,1.51E-01,0.2,8000
104,4.49E-01,1.56E-01,0.2,7000
104,6.00E+00,4.05E-01,0.2,3200
104,6.80E-01,1.99E-01,0.2,10000
104,7.12E+00,2.67E-02,0.2,9000
104,8.33E+00,1.40E-01,0.2,34800
104,9.95E-01,2.79E-01,0.2,2900
105,9.99E-01,5.37E-01,0.2,12000
105,1.10E-01,7.15E-02,0.2,2400
105,3.00E+00,4.28E-01,0.2,20000
105,3.39E-02,3.52E-02,0.2,20000
105,4.77E-01,2.39E-01,0.2,30000
105,5.80E-02,1.95E-01,0.2,5600
105,6.17E-01,4.09E-02,0.2,12000
105,7.13E+00,2.22E-01,0.2,3000
105,8.77E-02,2.02E-01,0.2,7700
105,1.00E+01,4.03E-01,0.2,2000
106,9.97E-01,5.00E-01,0.2,25000
106,1.12E+00,3.57E-01,0.2,10000
106,3.00E+00,5.34E-01,0.2,16050
106,3.16E-04,1.99E-01,0.2,6000
106,4.94E+00,3.23E-01,0.2,12750
106,5.23E-01,2.38E-01,0.2,8000
106,6.12E+00,2.04E-01,0.2,8000
106,7.72E-02,3.56E-05,0.2,15000
106,8.32E-01,1.56E-01,0.2,6000
106,1.00E+01,4.29E-01,0.2,3000
107,1.44E-02,2.16E-02,0.2,2000
107,1.24E+00,3.05E-01,0.2,2500
107,2.72E-01,1.58E-01,0.2,10000
107,3.67E+00,2.78E-01,0.2,2400
107,4.14E-01,5.69E-02,0.2,2000
107,5.42E-02,3.21E-01,0.2,10000
107,6.66E-01,1.74E-01,0.2,10000
107,7.22E-01,1.68E-01,0.2,5000
107,8.11E-01,2.31E-01,0.2,9500
107,9.44E-01,1.55E-01,0.2,20000
108,5.23E-02,1.36E-01,0.2,4600
108,1.60E-03,3.97E-02,0.2,13600
108,2.30E+00,3.34E-01,0.2,3500
108,3.19E+00,1.32E-01,0.2,5000
108,4.32E-03,1.54E-01,0.2,10000
108,6.00E+00,5.00E-01,0.2,10000
108,6.71E-02,1.47E-01,0.2,10000
108,7.15E+00,2.17E-01,0.2,17000
108,8.22E-01,3.21E-01,0.2,10000
108,9.99E+00,4.37E-01,0.2,12000
109,9.52E-03,1.08E-01,0.2,12000
109,1.18E+00,2.91E-01,0.2,3000
109,2.60E-01,2.04E-01,0.2,8000
109,3.30E-01,3.66E-01,0.2,10000
109,4.20E-03,4.43E-02,0.2,10000
109,5.30E-01,1.35E-01,0.2,1500
109,6.21E-02,3.19E-01,0.2,5000
109,7.21E-01,1.90E-01,0.2,1500
109,9.00E+00,5.07E-01,0.2,13000
109,9.96E-02,5.87E-01,0.2,27250
110,1.18E-01,3.44E-01,0.2,1500
110,1.16E+00,2.70E-02,0.2,7200
110,2.86E-01,2.42E-01,0.2,9250
110,3.32E-01,1.00E-01,0.2,21000
110,4.15E+00,1.35E-01,0.2,6500
110,5.12E+00,5.98E-02,0.2,15000
110,6.15E+00,1.31E-01,0.2,25000
110,7.61E-03,2.12E-01,0.2,22500
110,8.19E+00,1.75E-01,0.2,6500
110,9.25E-01,2.89E-01,0.2,4800
111,1.52E-02,3.07E-03,0.2,10000
111,1.78E+00,3.16E-01,0.2,7500
111,2.11E+00,2.96E-01,0.2,21000
111,3.41E-01,7.20E-02,0.2,24250
111,4.27E-01,1.15E-01,0.2,16000
111,5.27E+00,4.21E-01,0.2,5325
111,6.52E+00,3.31E-01,0.2,7000
111,7.20E-01,2.51E-01,0.2,20000
111,8.92E-03,3.72E-01,0.2,14000
111,9.16E+00,2.17E-01,0.2,8000
112,8.72E-02,2.13E-01,0.2,4000
112,1.16E-01,1.90E-01,0.2,5000
112,2.52E-01,1.49E-01,0.2,7250
112,3.18E-01,2.17E-01,0.2,22000
112,4.18E-02,8.10E-02,0.2,12000
112,5.21E+00,2.96E-01,0.2,7000
112,6.29E-02,2.04E-01,0.2,2350
112,7.19E+00,1.54E-01,0.2,3600
112,8.12E-02,5.29E-02,0.2,2400
112,9.18E-01,9.28E-02,0.2,9800
113,1.70E-01,3.37E-01,0.2,5000
113,1.32E+00,3.63E-01,0.2,7000
113,3.00E+00,5.55E-01,0.2,18000
113,3.20E+00,2.67E-02,0.2,12000
113,4.26E-02,1.48E-01,0.2,10800
113,5.32E+00,3.31E-01,0.2,5500
113,6.90E-01,3.93E-01,0.2,12000
113,7.16E-01,3.25E-01,0.2,7500
113,8.23E-01,1.79E-02,0.2,4000
113,9.99E+00,2.56E-01,0.2,18000
114,2.58E-01,1.45E-01,0.2,1500
114,1.12E+00,4.34E-01,0.2,8875
114,2.74E-01,4.50E-01,0.2,7000
114,3.36E-01,2.62E-02,0.2,8600
114,4.10E+01,4.85E-01,0.2,6250
114,5.36E-03,1.21E-01,0.2,1000
114,6.40E-01,3.55E-01,0.2,5400
114,7.19E-01,1.87E-01,0.2,4000
114,8.42E-01,9.03E-02,0.2,8000
114,9.47E-03,9.68E-02,0.2,4200
115,4.47E-04,1.49E-02,0.2,3000
115,1.69E-04,3.73E-01,0.2,4200
115,2.10E+01,5.31E-01,0.2,15000
115,4.00E+00,4.74E-01,0.2,13400
115,4.13E+00,3.88E-02,0.2,2000
115,5.59E-01,4.11E-01,0.2,4800
115,7.00E+00,4.86E-01,0.2,4000
115,7.31E-02,1.44E-01,0.2,8000
115,8.32E-01,2.10E-01,0.2,2675
115,9.99E-01,5.41E-02,0.2,14000
116,5.68E-03,2.25E-02,0.2,2400
116,1.41E-02,3.41E-01,0.2,12000
116,2.41E-02,1.20E-01,0.2,14000
116,3.26E+00,2.62E-01,0.2,1600
116,4.90E-01,2.61E-01,0.2,4200
116,5.19E+00,9.02E-02,0.2,15000
116,6.87E-02,2.69E-01,0.2,5000
116,8.00E+00,4.84E-01,0.2,7500
116,8.32E-02,2.05E-01,0.2,10000
116,9.22E-01,3.71E-01,0.2,6000
117,5.15E-04,2.88E-01,0.2,3600
117,1.33E-01,1.79E-01,0.2,19750
117,2.11E+00,2.24E-01,0.2,8000
117,3.26E+00,2.99E-01,0.2,20000
117,4.78E-01,2.07E-01,0.2,8200
117,5.12E+00,1.45E-01,0.2,4000
117,6.77E-01,1.45E-01,0.2,3000
117,8.00E+00,4.28E-01,0.2,5500
117,8.67E-01,2.87E-01,0.2,8500
117,9.39E-04,1.85E-01,0.2,5000
118,1.66E-01,2.28E-02,0.2,12000
118,1.34E-03,3.28E-02,0.2,25000
118,2.98E+00,2.65E-01,0.2,2500
118,3.15E+00,2.58E-01,0.2,1400
118,4.53E-01,2.73E-01,0.2,5200
118,5.11E-02,3.55E-01,0.2,6000
118,6.61E+00,3.77E-01,0.2,7000
118,7.44E-01,4.12E-01,0.2,8000
118,9.00E+00,3.97E-01,0.2,15000
118,9.14E+00,8.33E-02,0.2,3000
119,6.88E-02,4.70E-01,0.2,12500
119,1.14E-03,2.41E-01,0.2,7000
119,2.22E-01,2.44E-01,0.2,4500
119,3.11E-01,1.21E-01,0.2,6000
119,4.32E+00,2.85E-01,0.2,5000
119,5.25E-01,2.87E-01,0.2,10400
119,6.17E-02,4.46E-01,0.2,13000
119,7.47E-01,1.43E-01,0.2,8000
119,8.26E+00,3.15E-01,0.2,19600
119,9.13E+00,2.36E-01,0.2,20000
120,3.02E-02,7.22E-06,0.2,25000
120,1.12E-01,7.24E-02,0.2,12000
120,2.12E+00,1.60E-01,0.2,6400
120,3.79E-01,2.09E-01,0.2,7200
120,4.22E-01,1.55E-01,0.2,3000
120,5.11E-01,1.57E-01,0.2,1450
120,6.99E+00,9.77E-02,0.2,20000
120,7.22E+00,4.41E-01,0.2,7750
120,8.55E-01,2.27E-01,0.2,15000
120,9.18E-01,3.03E-01,0.2,11100
121,1.94E-02,2.38E-01,0.2,8000
121,1.87E-01,3.55E-01,0.2,5000
121,3.00E+00,5.05E-01,0.2,12000
